time,replicate,strain,OD,Empty_vector,stress
12,2,MgtS,0.589,Yes,no_mg
12,3,MgtS,0.813,Yes,no_mg
12,4,MgtS,0.641,Yes,no_mg
12,1,MgtS,1.191,Yes,10mM_mg
12,2,MgtS,1.121,Yes,10mM_mg
12,3,MgtS,1.016,Yes,10mM_mg
12,4,MgtS,1.105,Yes,10mM_mg
13,1,YriA,0.645,Yes,no_mg
13,2,YriA,0.618,Yes,no_mg
13,3,YriA,0.808,Yes,no_mg
13,4,YriA,0.671,Yes,no_mg
13,1,YriA,1.237,Yes,10mM_mg
13,2,YriA,1.218,Yes,10mM_mg
13,3,YriA,1.075,Yes,10mM_mg
13,4,YriA,1.226,Yes,10mM_mg
13,1,YadW,0.645,Yes,no_mg
13,2,YadW,0.618,Yes,no_mg
13,3,YadW,0.808,Yes,no_mg
13,4,YadW,0.671,Yes,no_mg
13,1,YadW,1.237,Yes,10mM_mg
13,2,YadW,1.218,Yes,10mM_mg
13,3,YadW,1.075,Yes,10mM_mg
13,4,YadW,1.226,Yes,10mM_mg
13,1,YqhI,0.645,Yes,no_mg
13,2,YqhI,0.618,Yes,no_mg
13,3,YqhI,0.808,Yes,no_mg
13,4,YqhI,0.671,Yes,no_mg
13,1,YqhI,1.237,Yes,10mM_mg
13,2,YqhI,1.218,Yes,10mM_mg
13,3,YqhI,1.075,Yes,10mM_mg
13,4,YqhI,1.226,Yes,10mM_mg
13,1,YkgS,0.645,Yes,no_mg
13,2,YkgS,0.618,Yes,no_mg
13,3,YkgS,0.808,Yes,no_mg
13,4,YkgS,0.671,Yes,no_mg
13,1,YkgS,1.237,Yes,10mM_mg
13,2,YkgS,1.218,Yes,10mM_mg
13,3,YkgS,1.075,Yes,10mM_mg
13,4,YkgS,1.226,Yes,10mM_mg
13,1,YobF,0.645,Yes,no_mg
13,2,YobF,0.618,Yes,no_mg
13,3,YobF,0.808,Yes,no_mg
13,4,YobF,0.671,Yes,no_mg
13,1,YobF,1.237,Yes,10mM_mg
13,2,YobF,1.218,Yes,10mM_mg
13,3,YobF,1.075,Yes,10mM_mg
13,4,YobF,1.226,Yes,10mM_mg
13,1,YddY,0.645,Yes,no_mg
13,2,YddY,0.618,Yes,no_mg
13,3,YddY,0.808,Yes,no_mg
13,4,YddY,0.671,Yes,no_mg
13,1,YddY,1.237,Yes,10mM_mg
13,2,YddY,1.218,Yes,10mM_mg
13,3,YddY,1.075,Yes,10mM_mg
13,4,YddY,1.226,Yes,10mM_mg
13,1,MgtS,0.645,Yes,no_mg
13,2,MgtS,0.618,Yes,no_mg
13,3,MgtS,0.808,Yes,no_mg
13,4,MgtS,0.671,Yes,no_mg
13,1,MgtS,1.237,Yes,10mM_mg
13,2,MgtS,1.218,Yes,10mM_mg
13,3,MgtS,1.075,Yes,10mM_mg
13,4,MgtS,1.226,Yes,10mM_mg
14,1,YriA,0.669,Yes,no_mg
14,2,YriA,0.641,Yes,no_mg
14,3,YriA,0.804,Yes,no_mg
14,4,YriA,0.689,Yes,no_mg
14,1,YriA,1.27,Yes,10mM_mg
14,2,YriA,1.277,Yes,10mM_mg
14,3,YriA,1.11,Yes,10mM_mg
14,4,YriA,1.323,Yes,10mM_mg
14,1,YadW,0.669,Yes,no_mg
14,2,YadW,0.641,Yes,no_mg
14,3,YadW,0.804,Yes,no_mg
14,4,YadW,0.689,Yes,no_mg
14,1,YadW,1.27,Yes,10mM_mg
14,2,YadW,1.277,Yes,10mM_mg
14,3,YadW,1.11,Yes,10mM_mg
14,4,YadW,1.323,Yes,10mM_mg
14,1,YqhI,0.669,Yes,no_mg
14,2,YqhI,0.641,Yes,no_mg
14,3,YqhI,0.804,Yes,no_mg
14,4,YqhI,0.689,Yes,no_mg
14,1,YqhI,1.27,Yes,10mM_mg
14,2,YqhI,1.277,Yes,10mM_mg
14,3,YqhI,1.11,Yes,10mM_mg
14,4,YqhI,1.323,Yes,10mM_mg
14,1,YkgS,0.669,Yes,no_mg
14,2,YkgS,0.641,Yes,no_mg
14,3,YkgS,0.804,Yes,no_mg
14,4,YkgS,0.689,Yes,no_mg
14,1,YkgS,1.27,Yes,10mM_mg
14,2,YkgS,1.277,Yes,10mM_mg
14,3,YkgS,1.11,Yes,10mM_mg
14,4,YkgS,1.323,Yes,10mM_mg
14,1,YobF,0.669,Yes,no_mg
14,2,YobF,0.641,Yes,no_mg
14,3,YobF,0.804,Yes,no_mg
14,4,YobF,0.689,Yes,no_mg
14,1,YobF,1.27,Yes,10mM_mg
14,2,YobF,1.277,Yes,10mM_mg
14,3,YobF,1.11,Yes,10mM_mg
14,4,YobF,1.323,Yes,10mM_mg
14,1,YddY,0.669,Yes,no_mg
14,2,YddY,0.641,Yes,no_mg
14,3,YddY,0.804,Yes,no_mg
14,4,YddY,0.689,Yes,no_mg
14,1,YddY,1.27,Yes,10mM_mg
14,2,YddY,1.277,Yes,10mM_mg
14,3,YddY,1.11,Yes,10mM_mg
14,4,YddY,1.323,Yes,10mM_mg
14,1,MgtS,0.669,Yes,no_mg
14,2,MgtS,0.641,Yes,no_mg
14,3,MgtS,0.804,Yes,no_mg
14,4,MgtS,0.689,Yes,no_mg
14,1,MgtS,1.27,Yes,10mM_mg
14,2,MgtS,1.277,Yes,10mM_mg
14,3,MgtS,1.11,Yes,10mM_mg
14,4,MgtS,1.323,Yes,10mM_mg
15,1,YriA,0.687,Yes,no_mg
15,2,YriA,0.656,Yes,no_mg
15,3,YriA,0.795,Yes,no_mg
15,4,YriA,0.693,Yes,no_mg
15,1,YriA,1.298,Yes,10mM_mg
15,2,YriA,1.313,Yes,10mM_mg
15,3,YriA,1.135,Yes,10mM_mg
15,4,YriA,1.367,Yes,10mM_mg
15,1,YadW,0.687,Yes,no_mg
15,2,YadW,0.656,Yes,no_mg
15,3,YadW,0.795,Yes,no_mg
15,4,YadW,0.693,Yes,no_mg
15,1,YadW,1.298,Yes,10mM_mg
15,2,YadW,1.313,Yes,10mM_mg
15,3,YadW,1.135,Yes,10mM_mg
15,4,YadW,1.367,Yes,10mM_mg
15,1,YqhI,0.687,Yes,no_mg
15,2,YqhI,0.656,Yes,no_mg
15,3,YqhI,0.795,Yes,no_mg
15,4,YqhI,0.693,Yes,no_mg
15,1,YqhI,1.298,Yes,10mM_mg
15,2,YqhI,1.313,Yes,10mM_mg
15,3,YqhI,1.135,Yes,10mM_mg
15,4,YqhI,1.367,Yes,10mM_mg
15,1,YkgS,0.687,Yes,no_mg
15,2,YkgS,0.656,Yes,no_mg
15,3,YkgS,0.795,Yes,no_mg
15,4,YkgS,0.693,Yes,no_mg
15,1,YkgS,1.298,Yes,10mM_mg
15,2,YkgS,1.313,Yes,10mM_mg
15,3,YkgS,1.135,Yes,10mM_mg
15,4,YkgS,1.367,Yes,10mM_mg
15,1,YobF,0.687,Yes,no_mg
15,2,YobF,0.656,Yes,no_mg
15,3,YobF,0.795,Yes,no_mg
15,4,YobF,0.693,Yes,no_mg
15,1,YobF,1.298,Yes,10mM_mg
15,2,YobF,1.313,Yes,10mM_mg
15,3,YobF,1.135,Yes,10mM_mg
15,4,YobF,1.367,Yes,10mM_mg
15,1,YddY,0.687,Yes,no_mg
15,2,YddY,0.656,Yes,no_mg
15,3,YddY,0.795,Yes,no_mg
15,4,YddY,0.693,Yes,no_mg
15,1,YddY,1.298,Yes,10mM_mg
15,2,YddY,1.313,Yes,10mM_mg
15,3,YddY,1.135,Yes,10mM_mg
15,4,YddY,1.367,Yes,10mM_mg
15,1,MgtS,0.687,Yes,no_mg
15,2,MgtS,0.656,Yes,no_mg
15,3,MgtS,0.795,Yes,no_mg
15,4,MgtS,0.693,Yes,no_mg
15,1,MgtS,1.298,Yes,10mM_mg
15,2,MgtS,1.313,Yes,10mM_mg
15,3,MgtS,1.135,Yes,10mM_mg
15,4,MgtS,1.367,Yes,10mM_mg
16,1,YriA,0.699,Yes,no_mg
16,2,YriA,0.671,Yes,no_mg
16,3,YriA,0.792,Yes,no_mg
16,4,YriA,0.703,Yes,no_mg
16,1,YriA,1.345,Yes,10mM_mg
16,2,YriA,1.377,Yes,10mM_mg
16,3,YriA,1.267,Yes,10mM_mg
16,4,YriA,1.413,Yes,10mM_mg
16,1,YadW,0.699,Yes,no_mg
16,2,YadW,0.671,Yes,no_mg
16,3,YadW,0.792,Yes,no_mg
16,4,YadW,0.703,Yes,no_mg
16,1,YadW,1.345,Yes,10mM_mg
16,2,YadW,1.377,Yes,10mM_mg
16,3,YadW,1.267,Yes,10mM_mg
16,4,YadW,1.413,Yes,10mM_mg
16,1,YqhI,0.699,Yes,no_mg
16,2,YqhI,0.671,Yes,no_mg
16,3,YqhI,0.792,Yes,no_mg
16,4,YqhI,0.703,Yes,no_mg
16,1,YqhI,1.345,Yes,10mM_mg
16,2,YqhI,1.377,Yes,10mM_mg
16,3,YqhI,1.267,Yes,10mM_mg
16,4,YqhI,1.413,Yes,10mM_mg
16,1,YkgS,0.699,Yes,no_mg
16,2,YkgS,0.671,Yes,no_mg
16,3,YkgS,0.792,Yes,no_mg
16,4,YkgS,0.703,Yes,no_mg
16,1,YkgS,1.345,Yes,10mM_mg
16,2,YkgS,1.377,Yes,10mM_mg
16,3,YkgS,1.267,Yes,10mM_mg
16,4,YkgS,1.413,Yes,10mM_mg
16,1,YobF,0.699,Yes,no_mg
16,2,YobF,0.671,Yes,no_mg
16,3,YobF,0.792,Yes,no_mg
16,4,YobF,0.703,Yes,no_mg
16,1,YobF,1.345,Yes,10mM_mg
16,2,YobF,1.377,Yes,10mM_mg
16,3,YobF,1.267,Yes,10mM_mg
16,4,YobF,1.413,Yes,10mM_mg
16,1,YddY,0.699,Yes,no_mg
16,2,YddY,0.671,Yes,no_mg
16,3,YddY,0.792,Yes,no_mg
16,4,YddY,0.703,Yes,no_mg
16,1,YddY,1.345,Yes,10mM_mg
16,2,YddY,1.377,Yes,10mM_mg
16,3,YddY,1.267,Yes,10mM_mg
16,4,YddY,1.413,Yes,10mM_mg
16,1,MgtS,0.699,Yes,no_mg
16,2,MgtS,0.671,Yes,no_mg
16,3,MgtS,0.792,Yes,no_mg
16,4,MgtS,0.703,Yes,no_mg
16,1,MgtS,1.345,Yes,10mM_mg
16,2,MgtS,1.377,Yes,10mM_mg
16,3,MgtS,1.267,Yes,10mM_mg
16,4,MgtS,1.413,Yes,10mM_mg
17,1,YriA,0.702,Yes,no_mg
17,2,YriA,0.675,Yes,no_mg
17,3,YriA,0.785,Yes,no_mg
17,4,YriA,0.7,Yes,no_mg
17,1,YriA,1.395,Yes,10mM_mg
17,2,YriA,1.426,Yes,10mM_mg
17,3,YriA,1.334,Yes,10mM_mg
17,4,YriA,1.474,Yes,10mM_mg
17,1,YadW,0.702,Yes,no_mg
17,2,YadW,0.675,Yes,no_mg
17,3,YadW,0.785,Yes,no_mg
17,4,YadW,0.7,Yes,no_mg
17,1,YadW,1.395,Yes,10mM_mg
17,2,YadW,1.426,Yes,10mM_mg
17,3,YadW,1.334,Yes,10mM_mg
17,4,YadW,1.474,Yes,10mM_mg
17,1,YqhI,0.702,Yes,no_mg
17,2,YqhI,0.675,Yes,no_mg
17,3,YqhI,0.785,Yes,no_mg
17,4,YqhI,0.7,Yes,no_mg
17,1,YqhI,1.395,Yes,10mM_mg
17,2,YqhI,1.426,Yes,10mM_mg
17,3,YqhI,1.334,Yes,10mM_mg
17,4,YqhI,1.474,Yes,10mM_mg
17,1,YkgS,0.702,Yes,no_mg
17,2,YkgS,0.675,Yes,no_mg
17,3,YkgS,0.785,Yes,no_mg
17,4,YkgS,0.7,Yes,no_mg
17,1,YkgS,1.395,Yes,10mM_mg
17,2,YkgS,1.426,Yes,10mM_mg
17,3,YkgS,1.334,Yes,10mM_mg
17,4,YkgS,1.474,Yes,10mM_mg
17,1,YobF,0.702,Yes,no_mg
17,2,YobF,0.675,Yes,no_mg
17,3,YobF,0.785,Yes,no_mg
17,4,YobF,0.7,Yes,no_mg
17,1,YobF,1.395,Yes,10mM_mg
17,2,YobF,1.426,Yes,10mM_mg
17,3,YobF,1.334,Yes,10mM_mg
17,4,YobF,1.474,Yes,10mM_mg
17,1,YddY,0.702,Yes,no_mg
17,2,YddY,0.675,Yes,no_mg
17,3,YddY,0.785,Yes,no_mg
17,4,YddY,0.7,Yes,no_mg
17,1,YddY,1.395,Yes,10mM_mg
17,2,YddY,1.426,Yes,10mM_mg
17,3,YddY,1.334,Yes,10mM_mg
17,4,YddY,1.474,Yes,10mM_mg
17,1,MgtS,0.702,Yes,no_mg
17,2,MgtS,0.675,Yes,no_mg
17,3,MgtS,0.785,Yes,no_mg
17,4,MgtS,0.7,Yes,no_mg
17,1,MgtS,1.395,Yes,10mM_mg
17,2,MgtS,1.426,Yes,10mM_mg
17,3,MgtS,1.334,Yes,10mM_mg
17,4,MgtS,1.474,Yes,10mM_mg
18,1,YriA,0.706,Yes,no_mg
18,2,YriA,0.685,Yes,no_mg
18,3,YriA,0.785,Yes,no_mg
18,4,YriA,0.703,Yes,no_mg
18,1,YriA,1.452,Yes,10mM_mg
18,2,YriA,1.454,Yes,10mM_mg
18,3,YriA,1.253,Yes,10mM_mg
18,4,YriA,1.436,Yes,10mM_mg
18,1,YadW,0.706,Yes,no_mg
18,2,YadW,0.685,Yes,no_mg
18,3,YadW,0.785,Yes,no_mg
18,4,YadW,0.703,Yes,no_mg
18,1,YadW,1.452,Yes,10mM_mg
18,2,YadW,1.454,Yes,10mM_mg
18,3,YadW,1.253,Yes,10mM_mg
18,4,YadW,1.436,Yes,10mM_mg
18,1,YqhI,0.706,Yes,no_mg
18,2,YqhI,0.685,Yes,no_mg
18,3,YqhI,0.785,Yes,no_mg
18,4,YqhI,0.703,Yes,no_mg
18,1,YqhI,1.452,Yes,10mM_mg
18,2,YqhI,1.454,Yes,10mM_mg
18,3,YqhI,1.253,Yes,10mM_mg
18,4,YqhI,1.436,Yes,10mM_mg
18,1,YkgS,0.706,Yes,no_mg
18,2,YkgS,0.685,Yes,no_mg
18,3,YkgS,0.785,Yes,no_mg
18,4,YkgS,0.703,Yes,no_mg
18,1,YkgS,1.452,Yes,10mM_mg
18,2,YkgS,1.454,Yes,10mM_mg
18,3,YkgS,1.253,Yes,10mM_mg
18,4,YkgS,1.436,Yes,10mM_mg
18,1,YobF,0.706,Yes,no_mg
18,2,YobF,0.685,Yes,no_mg
18,3,YobF,0.785,Yes,no_mg
18,4,YobF,0.703,Yes,no_mg
18,1,YobF,1.452,Yes,10mM_mg
18,2,YobF,1.454,Yes,10mM_mg
18,3,YobF,1.253,Yes,10mM_mg
18,4,YobF,1.436,Yes,10mM_mg
18,1,YddY,0.706,Yes,no_mg
18,2,YddY,0.685,Yes,no_mg
18,3,YddY,0.785,Yes,no_mg
18,4,YddY,0.703,Yes,no_mg
18,1,YddY,1.452,Yes,10mM_mg
18,2,YddY,1.454,Yes,10mM_mg
18,3,YddY,1.253,Yes,10mM_mg
18,4,YddY,1.436,Yes,10mM_mg
18,1,MgtS,0.706,Yes,no_mg
18,2,MgtS,0.685,Yes,no_mg
18,3,MgtS,0.785,Yes,no_mg
18,4,MgtS,0.703,Yes,no_mg
18,1,MgtS,1.452,Yes,10mM_mg
18,2,MgtS,1.454,Yes,10mM_mg
18,3,MgtS,1.253,Yes,10mM_mg
18,4,MgtS,1.436,Yes,10mM_mg
19,1,YriA,0.699,Yes,no_mg
19,2,YriA,0.679,Yes,no_mg
19,3,YriA,0.769,Yes,no_mg
19,4,YriA,0.694,Yes,no_mg
19,1,YriA,1.469,Yes,10mM_mg
19,2,YriA,1.508,Yes,10mM_mg
19,3,YriA,1.233,Yes,10mM_mg
19,4,YriA,1.409,Yes,10mM_mg
19,1,YadW,0.699,Yes,no_mg
19,2,YadW,0.679,Yes,no_mg
19,3,YadW,0.769,Yes,no_mg
19,4,YadW,0.694,Yes,no_mg
19,1,YadW,1.469,Yes,10mM_mg
19,2,YadW,1.508,Yes,10mM_mg
19,3,YadW,1.233,Yes,10mM_mg
19,4,YadW,1.409,Yes,10mM_mg
19,1,YqhI,0.699,Yes,no_mg
19,2,YqhI,0.679,Yes,no_mg
19,3,YqhI,0.769,Yes,no_mg
19,4,YqhI,0.694,Yes,no_mg
19,1,YqhI,1.469,Yes,10mM_mg
19,2,YqhI,1.508,Yes,10mM_mg
19,3,YqhI,1.233,Yes,10mM_mg
19,4,YqhI,1.409,Yes,10mM_mg
19,1,YkgS,0.699,Yes,no_mg
19,2,YkgS,0.679,Yes,no_mg
19,3,YkgS,0.769,Yes,no_mg
19,4,YkgS,0.694,Yes,no_mg
19,1,YkgS,1.469,Yes,10mM_mg
19,2,YkgS,1.508,Yes,10mM_mg
19,3,YkgS,1.233,Yes,10mM_mg
19,4,YkgS,1.409,Yes,10mM_mg
19,1,YobF,0.699,Yes,no_mg
19,2,YobF,0.679,Yes,no_mg
19,3,YobF,0.769,Yes,no_mg
19,4,YobF,0.694,Yes,no_mg
19,1,YobF,1.469,Yes,10mM_mg
19,2,YobF,1.508,Yes,10mM_mg
19,3,YobF,1.233,Yes,10mM_mg
19,4,YobF,1.409,Yes,10mM_mg
19,1,YddY,0.699,Yes,no_mg
19,2,YddY,0.679,Yes,no_mg
19,3,YddY,0.769,Yes,no_mg
19,4,YddY,0.694,Yes,no_mg
19,1,YddY,1.469,Yes,10mM_mg
19,2,YddY,1.508,Yes,10mM_mg
19,3,YddY,1.233,Yes,10mM_mg
19,4,YddY,1.409,Yes,10mM_mg
19,1,MgtS,0.699,Yes,no_mg
19,2,MgtS,0.679,Yes,no_mg
19,3,MgtS,0.769,Yes,no_mg
19,4,MgtS,0.694,Yes,no_mg
19,1,MgtS,1.469,Yes,10mM_mg
19,2,MgtS,1.508,Yes,10mM_mg
19,3,MgtS,1.233,Yes,10mM_mg
19,4,MgtS,1.409,Yes,10mM_mg
20,1,YriA,0.708,Yes,no_mg
20,2,YriA,0.69,Yes,no_mg
20,3,YriA,0.779,Yes,no_mg
20,4,YriA,0.7,Yes,no_mg
20,1,YriA,1.447,Yes,10mM_mg
20,2,YriA,1.477,Yes,10mM_mg
20,3,YriA,1.246,Yes,10mM_mg
20,4,YriA,1.383,Yes,10mM_mg
20,1,YadW,0.708,Yes,no_mg
20,2,YadW,0.69,Yes,no_mg
20,3,YadW,0.779,Yes,no_mg
20,4,YadW,0.7,Yes,no_mg
20,1,YadW,1.447,Yes,10mM_mg
20,2,YadW,1.477,Yes,10mM_mg
20,3,YadW,1.246,Yes,10mM_mg
20,4,YadW,1.383,Yes,10mM_mg
20,1,YqhI,0.708,Yes,no_mg
20,2,YqhI,0.69,Yes,no_mg
20,3,YqhI,0.779,Yes,no_mg
20,4,YqhI,0.7,Yes,no_mg
20,1,YqhI,1.447,Yes,10mM_mg
20,2,YqhI,1.477,Yes,10mM_mg
20,3,YqhI,1.246,Yes,10mM_mg
20,4,YqhI,1.383,Yes,10mM_mg
20,1,YkgS,0.708,Yes,no_mg
20,2,YkgS,0.69,Yes,no_mg
20,3,YkgS,0.779,Yes,no_mg
20,4,YkgS,0.7,Yes,no_mg
20,1,YkgS,1.447,Yes,10mM_mg
20,2,YkgS,1.477,Yes,10mM_mg
20,3,YkgS,1.246,Yes,10mM_mg
20,4,YkgS,1.383,Yes,10mM_mg
20,1,YobF,0.708,Yes,no_mg
20,2,YobF,0.69,Yes,no_mg
20,3,YobF,0.779,Yes,no_mg
20,4,YobF,0.7,Yes,no_mg
20,1,YobF,1.447,Yes,10mM_mg
20,2,YobF,1.477,Yes,10mM_mg
20,3,YobF,1.246,Yes,10mM_mg
20,4,YobF,1.383,Yes,10mM_mg
20,1,YddY,0.708,Yes,no_mg
20,2,YddY,0.69,Yes,no_mg
20,3,YddY,0.779,Yes,no_mg
20,4,YddY,0.7,Yes,no_mg
20,1,YddY,1.447,Yes,10mM_mg
20,2,YddY,1.477,Yes,10mM_mg
20,3,YddY,1.246,Yes,10mM_mg
20,4,YddY,1.383,Yes,10mM_mg
20,1,MgtS,0.708,Yes,no_mg
20,2,MgtS,0.69,Yes,no_mg
20,3,MgtS,0.779,Yes,no_mg
20,4,MgtS,0.7,Yes,no_mg
20,1,MgtS,1.447,Yes,10mM_mg
20,2,MgtS,1.477,Yes,10mM_mg
20,3,MgtS,1.246,Yes,10mM_mg
20,4,MgtS,1.383,Yes,10mM_mg
0,1,DinQ,0.12,Yes,10mM_mg
0,2,DinQ,0.119,Yes,10mM_mg
0,3,DinQ,0.118,Yes,10mM_mg
0,4,DinQ,0.118,Yes,10mM_mg
0,1,DinQ,0.118,No,10mM_mg
0,2,DinQ,0.117,No,10mM_mg
0,3,DinQ,0.116,No,10mM_mg
0,4,DinQ,0.117,No,10mM_mg
0,1,DinQ,0.122,Yes,no_mg
0,2,DinQ,0.122,Yes,no_mg
0,3,DinQ,0.118,Yes,no_mg
0,4,DinQ,0.119,Yes,no_mg
0,1,DinQ,0.116,No,no_mg
0,2,DinQ,0.117,No,no_mg
0,3,DinQ,0.115,No,no_mg
0,4,DinQ,0.117,No,no_mg
1,1,DinQ,0.161,Yes,10mM_mg
1,2,DinQ,0.161,Yes,10mM_mg
1,3,DinQ,0.161,Yes,10mM_mg
1,4,DinQ,0.16,Yes,10mM_mg
1,1,DinQ,0.146,No,10mM_mg
1,2,DinQ,0.145,No,10mM_mg
1,3,DinQ,0.155,No,10mM_mg
1,4,DinQ,0.155,No,10mM_mg
1,1,DinQ,0.101,Yes,no_mg
1,2,DinQ,0.108,Yes,no_mg
1,3,DinQ,0.109,Yes,no_mg
1,4,DinQ,0.11,Yes,no_mg
1,1,DinQ,0.11,No,no_mg
1,2,DinQ,0.111,No,no_mg
1,3,DinQ,0.107,No,no_mg
1,4,DinQ,0.103,No,no_mg
2,1,DinQ,0.245,Yes,10mM_mg
2,2,DinQ,0.239,Yes,10mM_mg
2,3,DinQ,0.244,Yes,10mM_mg
2,4,DinQ,0.237,Yes,10mM_mg
2,1,DinQ,0.188,No,10mM_mg
2,2,DinQ,0.182,No,10mM_mg
2,3,DinQ,0.186,No,10mM_mg
2,4,DinQ,0.187,No,10mM_mg
2,1,DinQ,0.27,Yes,no_mg
2,2,DinQ,0.265,Yes,no_mg
2,3,DinQ,0.26,Yes,no_mg
2,4,DinQ,0.262,Yes,no_mg
2,1,DinQ,0.186,No,no_mg
2,2,DinQ,0.184,No,no_mg
2,3,DinQ,0.178,No,no_mg
2,4,DinQ,0.18,No,no_mg
3,1,DinQ,0.344,Yes,10mM_mg
3,2,DinQ,0.301,Yes,10mM_mg
3,3,DinQ,0.31,Yes,10mM_mg
3,4,DinQ,0.312,Yes,10mM_mg
3,1,DinQ,0.208,No,10mM_mg
3,2,DinQ,0.194,No,10mM_mg
3,3,DinQ,0.179,No,10mM_mg
3,4,DinQ,0.179,No,10mM_mg
3,1,DinQ,0.331,Yes,no_mg
3,2,DinQ,0.332,Yes,no_mg
3,3,DinQ,0.329,Yes,no_mg
3,4,DinQ,0.322,Yes,no_mg
3,1,DinQ,0.198,No,no_mg
3,2,DinQ,0.189,No,no_mg
3,3,DinQ,0.188,No,no_mg
3,4,DinQ,0.186,No,no_mg
4,1,DinQ,0.47,Yes,10mM_mg
4,2,DinQ,0.396,Yes,10mM_mg
4,3,DinQ,0.404,Yes,10mM_mg
4,4,DinQ,0.404,Yes,10mM_mg
4,1,DinQ,0.224,No,10mM_mg
4,2,DinQ,0.205,No,10mM_mg
4,3,DinQ,0.183,No,10mM_mg
4,4,DinQ,0.183,No,10mM_mg
4,1,DinQ,0.375,Yes,no_mg
4,2,DinQ,0.365,Yes,no_mg
4,3,DinQ,0.359,Yes,no_mg
4,4,DinQ,0.358,Yes,no_mg
4,1,DinQ,0.21,No,no_mg
4,2,DinQ,0.196,No,no_mg
4,3,DinQ,0.191,No,no_mg
4,4,DinQ,0.191,No,no_mg
5,1,DinQ,0.679,Yes,10mM_mg
5,2,DinQ,0.607,Yes,10mM_mg
5,3,DinQ,0.619,Yes,10mM_mg
5,4,DinQ,0.627,Yes,10mM_mg
5,1,DinQ,0.23,No,10mM_mg
5,2,DinQ,0.216,No,10mM_mg
5,3,DinQ,0.185,No,10mM_mg
5,4,DinQ,0.188,No,10mM_mg
5,1,DinQ,0.428,Yes,no_mg
5,2,DinQ,0.401,Yes,no_mg
5,3,DinQ,0.397,Yes,no_mg
5,4,DinQ,0.414,Yes,no_mg
5,1,DinQ,0.22,No,no_mg
5,2,DinQ,0.207,No,no_mg
5,3,DinQ,0.186,No,no_mg
5,4,DinQ,0.191,No,no_mg
6,1,DinQ,0.656,Yes,10mM_mg
6,2,DinQ,0.656,Yes,10mM_mg
6,3,DinQ,0.671,Yes,10mM_mg
6,4,DinQ,0.675,Yes,10mM_mg
6,1,DinQ,0.275,No,10mM_mg
6,2,DinQ,0.257,No,10mM_mg
6,3,DinQ,0.192,No,10mM_mg
6,4,DinQ,0.199,No,10mM_mg
6,1,DinQ,0.47,Yes,no_mg
6,2,DinQ,0.43,Yes,no_mg
6,3,DinQ,0.493,Yes,no_mg
6,4,DinQ,0.43,Yes,no_mg
6,1,DinQ,0.238,No,no_mg
6,2,DinQ,0.226,No,no_mg
6,3,DinQ,0.188,No,no_mg
6,4,DinQ,0.191,No,no_mg
7,1,DinQ,0.726,Yes,10mM_mg
7,2,DinQ,0.776,Yes,10mM_mg
7,3,DinQ,0.79,Yes,10mM_mg
7,4,DinQ,0.789,Yes,10mM_mg
7,1,DinQ,0.329,No,10mM_mg
7,2,DinQ,0.321,No,10mM_mg
7,3,DinQ,0.209,No,10mM_mg
7,4,DinQ,0.233,No,10mM_mg
7,1,DinQ,0.475,Yes,no_mg
7,2,DinQ,0.514,Yes,no_mg
7,3,DinQ,0.523,Yes,no_mg
7,4,DinQ,0.524,Yes,no_mg
7,1,DinQ,0.269,No,no_mg
7,2,DinQ,0.263,No,no_mg
7,3,DinQ,0.184,No,no_mg
7,4,DinQ,0.19,No,no_mg
8,1,DinQ,0.781,Yes,10mM_mg
8,2,DinQ,0.824,Yes,10mM_mg
8,3,DinQ,0.829,Yes,10mM_mg
8,4,DinQ,0.846,Yes,10mM_mg
8,1,DinQ,0.439,No,10mM_mg
8,2,DinQ,0.407,No,10mM_mg
8,3,DinQ,0.239,No,10mM_mg
8,4,DinQ,0.275,No,10mM_mg
8,1,DinQ,0.468,Yes,no_mg
8,2,DinQ,0.464,Yes,no_mg
8,3,DinQ,0.466,Yes,no_mg
8,4,DinQ,0.499,Yes,no_mg
8,1,DinQ,0.327,No,no_mg
8,2,DinQ,0.328,No,no_mg
8,3,DinQ,0.192,No,no_mg
8,4,DinQ,0.197,No,no_mg
9,1,DinQ,0.775,Yes,10mM_mg
9,2,DinQ,0.855,Yes,10mM_mg
9,3,DinQ,0.854,Yes,10mM_mg
9,4,DinQ,0.864,Yes,10mM_mg
9,1,DinQ,0.597,No,10mM_mg
9,2,DinQ,0.57,No,10mM_mg
9,3,DinQ,0.288,No,10mM_mg
9,4,DinQ,0.292,No,10mM_mg
9,1,DinQ,0.451,Yes,no_mg
9,2,DinQ,0.459,Yes,no_mg
9,3,DinQ,0.473,Yes,no_mg
9,4,DinQ,0.454,Yes,no_mg
9,1,DinQ,0.384,No,no_mg
9,2,DinQ,0.39,No,no_mg
9,3,DinQ,0.207,No,no_mg
9,4,DinQ,0.216,No,no_mg
10,1,DinQ,0.764,Yes,10mM_mg
10,2,DinQ,0.838,Yes,10mM_mg
10,3,DinQ,0.838,Yes,10mM_mg
10,4,DinQ,0.843,Yes,10mM_mg
10,1,DinQ,0.655,No,10mM_mg
10,2,DinQ,0.675,No,10mM_mg
10,3,DinQ,0.403,No,10mM_mg
10,4,DinQ,0.404,No,10mM_mg
10,1,DinQ,0.447,Yes,no_mg
10,2,DinQ,0.441,Yes,no_mg
